no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,lead_time,arrival_month,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,booking_status_Not_Canceled
2,0,0,5,249,12,0,0,0,120.55,0,False,False,False,False,False,False,True
2,0,0,2,64,5,0,0,0,140.0,0,False,False,False,False,False,False,False
2,0,0,1,3,9,0,0,0,178.0,1,False,False,False,False,False,False,True
2,0,0,2,315,12,0,0,0,52.0,0,False,False,False,False,False,False,True
2,0,0,2,19,9,0,0,0,158.0,3,False,False,False,False,False,False,True
2,0,1,5,15,12,0,0,0,67.32,1,False,False,False,False,False,False,True
2,0,0,2,211,5,0,0,0,100.0,0,False,False,False,False,False,False,False
2,0,2,1,21,6,0,0,0,94.35,1,False,False,False,False,False,False,True
2,0,1,3,38,9,0,0,0,94.5,2,False,False,False,False,False,False,True
1,0,2,1,9,2,0,0,0,85.0,0,False,False,False,False,False,False,False
2,0,0,1,6,12,1,0,2,75.0,0,False,False,False,False,False,False,True
2,0,0,1,21,6,0,0,0,102.85,2,False,False,False,False,False,False,True
1,0,0,3,71,6,0,0,0,120.0,0,False,False,False,False,False,False,True
3,0,0,3,55,8,0,0,0,142.2,1,False,False,True,False,False,False,True
3,0,2,1,87,10,0,0,0,105.4,0,False,False,False,False,False,False,True
2,0,0,4,23,9,0,0,0,116.03,1,False,False,True,False,False,False,True
2,0,2,1,56,7,0,0,0,162.9,0,False,False,False,False,False,False,False
1,0,0,1,4,11,0,0,0,94.0,0,False,False,True,False,False,False,True
2,0,1,2,101,4,0,0,0,80.0,0,False,False,False,False,False,False,False
1,0,2,1,228,10,0,0,0,93.3,0,False,False,False,False,False,False,False
2,0,0,2,23,12,0,0,0,77.25,1,True,False,False,False,False,False,True
2,0,0,3,18,3,0,0,0,85.0,1,False,False,False,False,False,False,True
3,0,1,3,175,8,0,0,0,130.05,0,False,False,True,False,False,False,False
1,0,2,5,93,7,0,0,0,108.9,0,False,False,False,False,False,False,False
2,1,0,1,0,12,0,0,0,0.0,1,False,False,False,False,True,False,True
2,0,1,2,10,10,0,0,0,186.67,2,False,False,True,False,False,False,True
1,0,0,3,335,10,0,0,0,80.0,0,False,False,False,False,False,False,True
2,0,1,2,91,9,0,0,0,80.0,0,False,False,False,False,False,False,False
2,0,0,4,323,5,0,0,0,112.0,1,False,False,False,False,False,False,False
1,0,0,3,37,10,0,0,0,95.0,0,False,False,False,False,False,False,True
2,1,1,1,155,8,0,0,0,130.5,1,False,False,False,False,False,False,False
2,0,2,3,53,12,0,0,0,194.4,3,False,False,True,False,False,False,True
2,0,1,1,68,2,0,0,0,78.3,0,False,False,False,False,False,False,False
2,0,1,0,103,4,0,0,0,76.22,1,False,False,False,False,False,False,True
2,0,0,1,16,3,0,0,0,75.0,0,False,False,False,False,False,False,True
1,0,0,1,20,6,1,0,1,65.0,0,False,False,False,False,False,False,True
2,0,2,4,31,11,0,0,0,74.8,2,False,False,False,False,False,False,True
2,0,2,1,99,10,0,0,0,89.25,3,False,False,False,False,False,False,True
2,0,0,3,67,3,0,0,0,108.3,0,False,False,True,False,False,False,True
1,0,1,2,118,6,0,0,0,110.0,0,False,False,False,False,False,False,True
2,0,0,2,5,7,0,0,0,124.0,0,False,False,False,False,False,False,False
3,0,1,5,89,6,0,0,0,143.7,0,False,False,True,False,False,False,False
2,0,0,3,25,11,0,0,0,100.0,1,False,False,False,False,False,False,True
2,0,2,1,230,10,0,0,0,96.3,4,False,False,False,False,False,False,True
2,0,2,3,83,10,0,0,0,108.0,1,False,False,False,False,False,False,True
2,0,1,1,61,4,0,0,0,97.71,0,False,False,False,False,False,False,True
1,0,1,0,39,7,0,0,0,67.0,0,False,False,False,False,False,False,True
2,0,1,5,124,8,0,0,0,97.01,1,False,False,False,False,False,False,True
2,0,2,1,211,8,0,0,0,88.5,1,False,False,False,False,False,False,True
2,0,1,0,49,7,0,0,0,93.15,0,False,False,False,False,False,False,False
2,0,2,1,127,11,0,0,0,79.2,1,False,False,False,False,False,False,False
1,0,0,3,166,11,0,0,0,110.0,0,False,False,False,False,False,False,False
2,0,2,5,29,11,0,0,0,70.88,1,False,False,True,False,False,False,True
2,0,1,3,122,4,0,0,0,64.8,1,False,False,False,False,False,False,True
2,0,2,0,2,4,0,0,0,101.0,1,False,False,False,False,False,False,True
2,0,0,2,315,12,0,0,0,52.0,0,False,False,False,False,False,False,True
1,0,2,1,138,8,0,0,0,72.5,0,False,False,False,False,False,False,True
2,0,0,4,237,8,0,0,0,80.75,0,False,False,False,False,False,False,False
2,0,0,2,74,9,0,0,0,109.0,0,False,False,False,False,False,False,True
2,0,1,1,55,9,0,0,0,123.3,2,False,False,True,False,False,False,True
2,2,0,2,110,10,0,0,0,190.8,0,False,False,False,False,True,False,False
1,0,2,4,69,9,0,0,0,88.83,0,False,False,False,False,False,False,False
1,0,0,2,254,9,0,0,0,119.7,0,False,False,False,False,False,False,False
2,0,0,2,16,10,0,0,0,107.0,0,False,False,False,False,False,False,True
2,1,2,1,35,12,0,0,0,119.81,1,False,False,True,False,False,False,True
1,0,0,1,0,6,0,0,0,143.0,1,False,False,False,False,False,False,True
2,0,0,3,5,9,0,0,0,105.0,0,False,False,False,False,False,False,True
2,0,1,3,210,10,0,0,0,86.0,0,False,False,False,False,False,False,False
2,0,2,3,170,8,0,0,0,112.2,1,False,False,True,False,False,False,False
2,0,0,2,80,4,0,0,0,96.3,1,False,False,False,False,False,False,True
2,1,1,3,5,2,0,0,0,58.88,1,False,False,False,False,False,False,True
2,0,2,3,112,5,0,0,0,103.53,1,False,False,False,False,False,False,True
1,0,2,3,16,11,0,0,0,155.6,2,False,False,False,False,False,False,True
1,0,2,1,116,2,0,0,0,61.0,0,False,False,False,False,False,False,False
3,0,0,1,117,10,0,0,0,123.3,0,False,False,True,False,False,False,True
1,0,1,0,111,10,0,0,0,120.0,0,False,False,False,False,False,False,False
2,0,0,2,29,12,0,0,0,85.0,0,False,False,False,False,False,False,True
2,0,0,2,51,10,0,0,0,108.0,1,False,False,False,False,False,False,True
2,0,1,3,191,8,0,0,0,131.75,2,False,False,False,False,False,False,False
2,0,2,1,109,5,0,0,0,90.95,0,False,False,True,False,False,False,True
1,0,2,0,2,7,1,0,5,67.0,0,False,False,False,False,False,False,True
2,0,0,3,13,10,0,0,0,75.0,1,False,False,True,False,False,False,True
2,0,0,1,56,6,0,0,0,120.0,0,False,False,False,False,False,False,True
2,0,2,2,27,12,0,0,0,54.71,0,False,False,False,False,False,False,True
2,0,1,2,36,10,0,0,0,109.0,1,False,False,False,False,False,False,True
2,0,0,2,1,7,0,0,0,131.0,1,False,False,False,False,False,False,True
2,0,1,1,32,10,0,0,0,85.0,0,False,False,False,False,False,False,True
2,0,2,2,119,8,0,0,0,114.3,1,False,False,False,False,False,False,True
3,0,0,2,38,7,0,0,0,159.3,1,False,False,True,False,False,False,True
0,2,2,3,185,8,0,0,0,84.82,0,True,False,False,False,False,False,False
2,0,1,2,83,6,0,0,0,126.9,3,False,False,False,False,False,False,True
2,0,2,7,4,8,0,0,0,93.56,2,False,False,False,False,False,False,True
2,0,2,1,18,12,0,0,0,119.1,2,False,False,False,False,False,False,True
2,0,2,1,35,9,0,0,0,117.0,2,False,False,False,False,False,False,True
2,0,2,5,195,8,0,0,0,72.25,0,False,False,False,False,False,False,True
2,0,2,1,25,10,0,0,0,85.0,0,False,False,False,False,False,False,True
2,1,0,3,124,5,0,0,0,198.9,0,False,False,False,False,True,False,False
2,0,1,3,62,11,0,0,0,75.0,0,False,False,False,False,False,False,True
1,0,1,3,152,7,0,0,0,101.58,0,False,False,False,False,False,False,False
2,0,0,2,16,3,0,0,0,109.0,1,False,False,False,False,False,False,True
1,0,0,3,166,11,0,0,0,110.0,0,False,False,False,False,False,False,False
2,0,0,1,9,9,0,0,0,105.0,2,False,False,False,False,False,False,True
2,0,0,4,15,3,0,0,0,54.5,0,False,False,True,False,False,False,True
2,0,0,3,37,12,0,0,0,104.0,1,False,False,False,False,False,False,True
2,0,0,3,5,9,0,0,0,184.0,1,False,False,True,False,False,False,True
2,0,1,5,184,6,0,0,0,115.32,1,False,False,True,False,False,False,False
2,0,1,2,315,9,0,0,0,160.0,0,False,False,False,False,False,False,False
2,0,1,0,34,9,0,0,0,85.5,0,False,False,False,False,False,False,True
1,0,0,5,117,12,0,0,0,85.0,1,False,False,False,False,False,False,False
2,0,2,5,41,4,0,0,0,87.09,1,False,False,True,False,False,False,True
2,0,1,0,11,10,0,0,0,120.0,1,False,False,False,False,False,False,False
2,0,1,2,52,10,0,0,0,120.6,2,False,False,True,False,False,False,True
1,0,0,1,8,5,0,0,0,119.0,0,False,False,False,False,False,False,True
3,0,2,1,67,3,0,0,0,100.81,1,False,False,False,False,False,False,True
2,0,2,2,204,10,0,0,0,72.75,0,False,False,False,False,False,False,True
1,0,0,3,5,4,1,0,1,104.0,3,False,False,False,False,False,False,True
2,0,1,2,193,6,0,0,0,120.0,0,False,False,False,False,False,False,False
2,0,0,1,0,6,0,0,0,119.0,1,False,False,False,False,False,False,True
2,0,2,0,97,11,0,0,0,94.5,1,False,False,False,False,False,False,True
2,0,1,0,60,4,0,0,0,94.5,0,False,False,False,False,False,False,True
2,0,1,1,82,8,0,0,0,107.1,1,False,False,False,False,False,False,False
1,0,0,2,102,10,0,0,0,87.0,0,False,False,False,False,False,False,True
1,0,0,4,17,1,0,0,0,63.37,0,False,False,False,False,False,False,True
2,1,1,3,44,10,0,0,0,104.48,1,False,False,True,False,False,False,True
2,0,0,2,273,7,0,0,0,109.0,0,False,False,False,False,False,False,False
2,0,1,3,14,9,0,0,0,109.75,1,False,False,False,False,False,False,True
3,0,0,1,0,3,1,0,1,135.0,1,False,False,False,False,False,False,True
2,0,2,2,199,12,0,0,0,74.8,1,False,False,False,False,False,False,False
2,0,2,1,11,10,0,0,0,122.13,0,False,False,False,False,False,False,True
2,0,1,3,210,10,0,0,0,72.75,0,False,False,False,False,False,False,True
2,0,0,4,97,12,0,0,0,61.0,0,False,False,True,False,False,False,True
2,0,0,2,301,11,0,0,0,52.0,0,False,False,False,False,False,False,False
1,0,0,1,53,10,0,0,0,120.0,0,False,False,False,False,False,False,True
2,0,2,1,131,8,0,0,0,94.5,0,False,False,False,False,False,False,False
2,0,1,1,152,7,0,0,0,99.0,2,False,False,False,False,False,False,True
1,0,0,2,257,7,0,0,0,80.0,0,False,False,False,False,False,False,True
2,1,0,1,4,1,0,0,0,87.3,2,False,False,False,False,False,False,True
2,1,0,1,6,9,0,0,0,187.0,2,False,False,False,False,False,False,True
2,0,2,2,57,3,0,0,0,82.45,2,False,False,True,False,False,False,True
2,0,1,1,60,10,0,0,0,65.0,1,False,False,False,False,False,False,True
2,0,2,1,72,4,0,0,0,100.8,0,False,False,True,False,False,False,False
2,1,2,1,72,12,0,0,0,109.8,2,False,False,False,False,False,False,True
3,0,0,4,193,12,0,0,0,120.7,1,False,False,True,False,False,False,False
1,0,0,1,8,10,0,0,0,84.7,1,False,False,False,False,False,False,True
2,0,0,3,304,11,0,0,0,89.0,0,False,False,False,False,False,False,False
2,1,0,4,53,11,0,0,0,103.7,2,False,False,False,False,False,False,True
2,0,0,2,30,9,0,0,0,121.0,0,False,False,False,False,False,False,True
3,0,0,2,41,3,0,0,0,159.3,0,False,False,True,False,False,False,False
3,0,2,2,15,6,0,0,0,177.0,0,False,False,True,False,False,False,False
2,0,0,1,245,9,0,0,0,81.77,1,False,False,False,False,False,False,False
1,0,0,1,55,7,0,0,0,79.0,0,False,False,False,False,False,False,True
2,0,0,4,17,11,0,0,0,142.63,1,False,False,False,False,False,False,True
2,0,2,3,59,5,0,0,0,85.5,0,False,False,False,False,False,False,True
2,2,0,1,121,8,0,0,0,198.9,2,False,False,False,False,True,False,True
2,0,0,1,0,8,0,0,0,75.0,0,False,False,False,False,False,False,False
2,0,0,1,0,11,0,0,0,77.25,2,True,False,False,False,False,False,True
1,0,0,2,68,4,0,0,0,118.8,1,False,False,True,False,False,False,True
2,0,1,2,132,6,0,0,0,70.44,1,False,False,False,False,False,False,True
2,0,0,1,3,8,0,0,0,128.0,1,False,False,False,False,False,False,True
2,0,2,2,174,9,0,0,0,119.85,1,False,False,False,False,False,False,False
1,0,0,3,166,11,0,0,0,110.0,0,False,False,False,False,False,False,False
2,0,0,3,68,10,0,0,0,132.3,2,False,False,True,False,False,False,True
1,0,0,2,188,6,0,0,0,130.0,0,False,False,False,False,False,False,False
2,0,0,3,45,6,0,0,0,128.4,0,False,False,True,False,False,False,True
2,0,0,3,42,11,0,0,0,104.0,2,False,False,False,False,False,False,True
2,0,2,6,161,8,0,0,0,97.75,1,False,False,False,False,False,False,False
2,0,1,2,90,3,0,0,0,46.67,0,False,False,True,False,False,False,True
2,0,0,2,134,8,0,0,0,103.5,0,False,False,False,False,False,False,False
1,0,1,3,120,5,0,0,0,110.59,0,False,False,False,False,False,False,False
3,0,2,2,66,5,0,0,0,147.56,1,False,False,False,True,False,False,True
2,0,2,0,12,8,0,0,0,130.0,2,False,False,False,False,False,False,True
2,0,1,4,129,7,0,0,0,131.75,0,False,False,False,False,False,False,False
2,1,1,1,162,7,0,0,0,130.5,2,False,False,False,False,False,False,False
2,0,1,2,280,9,0,0,0,110.0,0,False,False,False,False,False,False,False
2,0,0,2,57,9,0,0,0,101.52,0,False,False,False,False,False,False,True
3,0,0,2,44,7,0,0,0,150.3,0,False,False,True,False,False,False,False
1,0,0,1,0,2,0,0,0,85.0,0,False,False,False,False,False,False,True
1,0,0,3,73,11,0,0,0,67.83,0,False,False,False,False,False,False,True
3,0,0,1,66,7,0,0,0,137.7,0,False,False,True,False,False,False,True
1,0,1,2,111,10,0,0,0,120.0,1,False,False,False,False,False,False,True
2,0,2,1,59,11,0,0,0,93.6,1,False,False,False,False,False,False,True
2,0,0,2,88,10,0,0,0,90.0,1,False,False,False,False,False,False,True
2,0,1,3,196,5,0,0,0,80.75,0,False,False,False,False,False,False,True
2,0,2,4,139,11,0,0,0,68.0,0,False,False,False,False,False,False,False
2,0,0,1,2,2,0,0,0,108.0,1,False,False,True,False,False,False,True
2,1,2,3,95,7,0,0,0,130.5,1,False,False,False,False,False,False,True
2,0,0,5,230,9,0,0,0,137.0,0,False,False,False,False,False,False,False
2,0,0,2,74,9,0,0,0,109.0,0,False,False,False,False,False,False,True
2,0,1,1,174,10,0,0,0,70.0,0,False,False,False,False,False,False,False
1,0,0,2,73,11,0,0,0,88.0,2,False,False,False,False,False,False,True
2,0,2,0,174,6,0,0,0,115.2,0,False,False,True,False,False,False,False
2,0,0,3,81,9,0,0,0,149.4,1,False,False,True,False,False,False,False
2,0,2,3,22,3,0,0,0,67.52,0,False,False,False,False,False,False,True
2,0,0,3,204,5,0,0,0,100.0,0,False,False,False,False,False,False,False
1,0,1,0,0,4,1,0,4,65.0,0,False,False,False,False,False,False,True
2,0,2,5,258,10,0,0,0,100.3,0,False,False,False,False,False,False,False
2,0,1,1,40,9,0,0,0,134.1,1,False,False,False,False,False,False,True
1,0,0,2,32,11,0,0,0,73.0,0,False,False,False,False,False,False,True
2,0,1,2,130,6,0,0,0,96.3,0,False,False,False,False,False,False,True
2,0,0,2,291,8,0,0,0,115.0,0,False,False,False,False,False,False,False
2,1,0,1,195,8,0,0,0,121.5,1,False,False,False,False,False,False,False
2,0,1,1,168,7,0,0,0,91.45,0,False,False,True,False,False,False,True
1,0,2,1,131,8,0,0,0,36.25,0,False,False,False,False,False,False,False
2,0,0,1,5,5,0,0,0,221.0,2,False,False,False,False,True,False,True
2,0,1,2,31,9,0,0,0,75.0,0,False,False,False,False,False,False,False
2,0,0,2,377,10,0,0,0,115.0,1,False,False,False,False,False,False,False
2,0,1,2,338,10,0,0,0,45.33,1,False,False,False,False,False,False,True
2,0,2,2,36,5,0,0,0,126.9,2,False,False,False,False,False,False,True
3,0,2,2,151,9,0,0,0,162.0,1,False,False,True,False,False,False,False
1,0,2,1,40,3,1,0,1,65.0,0,False,False,False,False,False,False,True
2,0,0,4,151,7,0,0,0,120.7,1,False,False,True,False,False,False,False
2,0,1,3,23,3,0,0,0,96.0,0,False,False,False,False,False,False,False
1,0,1,0,4,11,1,0,1,65.0,0,False,False,False,False,False,False,True
2,0,0,4,22,9,0,0,0,114.5,1,False,False,False,False,False,False,True
1,0,2,4,16,11,0,0,0,79.75,0,False,False,False,False,False,False,True
1,0,0,3,37,10,0,0,0,95.0,0,False,False,False,False,False,False,True
2,0,1,0,14,6,0,0,0,110.0,1,False,False,False,False,False,False,True
2,0,0,3,13,10,0,0,0,87.78,1,False,False,False,False,False,False,True
2,0,0,3,21,10,0,0,0,119.0,1,False,False,False,False,False,False,True
2,0,1,1,155,7,0,0,0,105.3,0,False,False,False,False,False,False,False
1,0,2,4,11,11,0,0,0,106.35,1,False,False,False,False,False,False,True
1,0,0,3,151,1,0,0,0,80.0,0,False,False,False,False,False,False,True
2,0,1,1,33,1,0,0,0,62.0,0,False,False,False,False,False,False,False
2,0,2,6,26,9,0,0,0,56.25,1,False,False,False,False,False,False,True
2,0,2,1,110,7,0,0,0,94.5,0,False,False,False,False,False,False,False
2,0,0,2,39,8,0,0,0,101.5,0,False,False,False,False,False,False,True
2,0,2,2,89,4,0,0,0,65.13,1,False,False,False,False,False,False,True
2,0,1,2,278,12,0,0,0,78.3,3,False,False,False,False,False,False,True
2,0,0,3,18,6,0,0,0,166.0,2,False,False,True,False,False,False,True
3,0,2,2,2,3,0,0,0,147.0,2,False,False,True,False,False,False,True
2,0,2,3,23,10,0,0,0,75.0,0,False,False,True,False,False,False,True
2,0,2,2,4,8,0,0,0,128.0,1,False,False,False,False,False,False,True
2,1,1,0,0,3,0,0,0,119.0,0,False,False,False,False,False,False,True
2,0,2,3,81,4,0,0,0,73.9,0,False,False,False,False,False,False,False
2,0,0,1,1,3,0,0,0,120.0,1,False,False,False,False,False,False,True
1,0,1,2,20,1,0,0,0,6.0,0,False,False,False,True,False,False,True
3,0,1,2,58,6,0,0,0,159.3,2,False,False,True,False,False,False,True
2,0,1,0,258,10,0,0,0,110.0,0,False,False,False,False,False,False,False
2,0,2,3,95,12,0,0,0,76.5,2,False,False,False,False,False,False,True
2,0,0,3,26,10,0,0,0,119.0,1,False,False,False,False,False,False,True
2,1,4,6,49,12,0,0,0,105.4,1,False,False,False,False,False,False,False
2,0,2,2,1,2,0,0,0,70.0,0,False,False,False,False,False,False,False
2,0,0,1,81,12,0,0,0,79.2,2,False,False,False,False,False,False,True
1,0,1,1,32,10,0,0,0,136.0,1,False,False,True,False,False,False,True
2,0,2,0,43,8,0,0,0,135.9,1,False,False,False,False,False,False,True
1,0,0,1,5,5,1,0,5,98.0,1,False,False,False,False,False,False,True
1,0,0,3,26,3,0,0,0,128.33,1,False,False,False,False,False,False,True
2,0,0,3,51,7,0,0,0,135.9,1,False,False,False,False,False,False,True
1,0,1,1,2,10,0,0,0,0.0,0,False,False,False,False,False,False,True
3,0,2,2,132,12,0,0,0,119.0,1,False,False,True,False,False,False,False
1,0,0,1,9,12,0,0,0,86.0,0,False,False,False,False,False,False,True
2,0,0,2,35,2,0,0,0,80.3,1,False,False,False,False,False,False,True
2,0,0,2,55,11,0,0,0,106.2,3,False,False,True,False,False,False,True
1,0,3,5,20,2,0,0,0,86.0,1,False,False,False,False,False,False,False
3,0,2,2,55,4,0,0,0,130.05,2,False,False,False,False,False,False,True
2,0,0,4,29,4,0,0,0,120.35,0,False,False,True,False,False,False,False
2,0,2,1,194,4,0,0,0,106.2,1,False,False,False,False,False,False,False
2,0,0,4,49,11,0,0,0,74.8,2,False,False,False,False,False,False,False
2,0,1,4,275,10,0,0,0,90.0,0,False,False,False,False,False,False,False
2,0,2,2,224,8,0,0,0,80.75,0,False,False,False,False,False,False,False
2,1,1,2,18,9,0,0,0,112.72,1,False,False,False,False,False,False,True
1,0,0,1,4,5,0,0,0,144.8,0,False,False,False,True,False,False,True
2,0,0,2,135,7,0,0,0,99.0,1,False,False,False,False,False,False,True
2,0,2,3,14,4,0,0,0,125.2,0,False,False,True,False,False,False,False
2,0,2,1,89,4,0,0,0,79.5,1,False,False,False,False,False,False,True
2,0,1,3,103,11,0,0,0,188.5,2,False,False,False,False,False,False,True
2,0,0,1,184,8,0,0,0,139.5,1,False,False,False,False,False,False,False
3,0,2,3,23,4,0,0,0,146.2,3,False,False,True,False,False,False,True
2,0,2,1,150,1,0,0,0,101.0,0,False,False,False,False,False,False,True
2,0,0,1,50,3,0,0,0,99.0,1,False,False,False,False,False,False,True
2,0,0,1,23,2,0,0,0,91.0,0,False,False,False,False,False,False,False
2,0,1,2,33,8,0,0,0,135.9,1,False,False,False,False,False,False,False
3,0,0,2,67,7,0,0,0,142.2,1,False,False,True,False,False,False,False
1,0,0,1,2,9,0,0,0,163.0,0,False,False,False,False,False,False,True
2,0,2,3,51,11,0,0,0,60.0,0,False,False,True,False,False,False,True
2,0,0,1,55,4,0,0,0,104.0,0,False,False,False,False,False,False,True
2,0,0,3,213,6,0,0,0,130.0,0,False,False,False,False,False,False,False
2,0,0,2,330,10,0,0,0,106.7,1,True,False,False,False,False,False,False
2,1,1,3,83,7,0,0,0,123.75,0,False,False,False,False,False,False,False
2,0,1,2,116,9,0,0,0,96.05,0,False,False,False,False,False,False,False
2,1,1,2,28,4,0,0,0,121.33,2,False,False,True,False,False,False,True
1,0,1,3,3,12,0,0,0,81.6,2,False,False,False,False,False,False,True
2,0,1,2,12,6,0,0,0,105.0,0,False,False,False,False,False,False,True
2,0,1,3,7,3,0,0,0,124.0,1,False,False,True,False,False,False,True
2,0,2,1,275,10,0,0,0,106.2,0,False,False,False,False,False,False,False
2,0,2,3,78,7,0,0,0,107.1,1,False,False,False,False,False,False,True
2,0,0,3,271,9,0,0,0,101.33,1,False,False,False,False,False,False,False
2,0,0,4,2,1,0,0,0,80.0,1,False,False,False,False,False,False,True
1,0,0,1,0,4,1,0,2,65.0,0,False,False,False,False,False,False,True
2,0,0,2,11,1,0,0,0,70.07,0,False,False,False,False,False,False,True
1,0,2,4,69,6,0,0,0,120.0,0,False,False,False,False,False,False,False
2,0,1,0,6,4,0,0,0,89.0,0,False,False,False,False,False,False,False
1,0,4,8,307,12,0,0,0,73.95,0,False,False,False,False,False,False,False
1,0,2,1,6,11,0,0,0,37.33,0,False,False,False,False,False,False,True
3,0,1,0,4,8,0,0,0,184.0,0,False,False,True,False,False,False,True
2,0,1,3,6,12,0,0,0,88.35,1,False,False,False,False,False,False,True
1,0,0,1,6,5,0,0,0,110.0,0,False,False,True,False,False,False,True
